id,Group,block,days_after_planting,genotype,developmental_stage,leaf,zone,Acylcarnitine_12:1,CE_20:3,CE_20:3,CE_20:3,CE_20:4,Cer_NS_d18:2_18:1,Cer_NS_d18:2_20:1,Ceramide_C17,Ceramide_C17,Ceramide_C17 ,Cholesterol,Cholesterol_d7,CUDA,DG_12:0_12:0_0:0,DG_12:0_12:0_0:0,DG_18:1_2:0_0:0,DG_18:1_2:0_0:0,DG_34:1,DG_34:1,DG_36:2,DG_36:3,DG_36:4,DG_16:0_18:2,DG_16:0_18:3,DG_16:1_18:3,DG_18:0_18:3,DG_18:2_18:2,DG_18:2_18:3,DG_18:3_18:3,DGDG_16:0_16:0,DGDG_16:0_16:1,DGDG_16:0_18:0,DGDG_16:0_18:1,DGDG_16:0_18:2,DGDG_16:1_18:3,DGDG_16:1_18:3,DGDG_16:2_18:3,DGDG_18:0_18:1,DGDG_18:0_18:2,DGDG_18:0_18:3,DGDG_18:1_18:3,DGDG_18:3_18:3,DGDG_20:0_18:2,DGDG_20:1_18:4,DGDG_18:3_20:3,DGDG_22:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:3,DGDG_26:0_18:2,DGDG_26:0_18:2,GlcCer_d40:1,GlcCer_NS_d18:2_16:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_20:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_24:1,LPC_16:0,LPC_17:0,LPC_18:0,LPC_18:1,LPC_18:2,LPC_18:3,LPC_20:1,LPE_17:1,LPC_16:1,LPC_18:1,LPC_18:2,LPE_18:2,LPE_18:3,MGDG_16:0_18:1,MGDG_16:0_18:2,MGDG_16:0_18:3,MGDG_16:1_18:3,MGDG_16:1_18:3,MGDG_16:3_18:3,MGDG_18:0_18:3,MGDG_18:1_18:2,MGDG_18:2_18:2,MGDG_18:2_18:4,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:4,MGDG_16:0_22:1,MGDG_20:2_18:3,MGDG_18:3_20:3,PC_30:0,PC_32:0,PC_32:1 ,PC_32:2 ,PC_34:0 ,PC_34:1 ,PC_34:2 ,PC_34:2,PC_34:2,PC_34:4,PC_36:1 ,PC_36:2 ,PC_36:2 ,PC_36:3 A ,PC_36:4_B ,PC_36:4_C,PC_36:4_C ,PC_36:5_B,PC_38:2 ,PC_38:3 ,PC_38:4_A ,PC_38:5_A,PC_40:6_B,PC_16:0_18:2,PC_16:0_18:3,PC_18:2_18:3,PC_18:2_18:3,PC_18:2_18:4,PC_18:3_18:3,PC_18:3_18:3,PC_18:2_20:2,PC_20:2_18:3,PC_16:1_26:2,PC_22:1_22:1,PE_17:0_17:0,PE_34:2,PE_16:0_18:1,PE_16:1_18:3,PE_18:0_18:2,PE_18:0_18:3,PE_18:2_18:3,PE_18:3_18:3,PE_22:3_16:4,PE_26:0_16:3,PE_22:1_22:1,PG_16:0_16:0,PG_16:0_16:1,PG_16:0_18:2,PG_16:0_18:3,PG_16:0_18:4,PG_16:1_18:3,PG_16:1_18:4,PG_18:3_18:3,PG_18:3_18:4,PS_24:0_18:2,SM_d35:1,Sphingosine_d17:1,SQDG_16:0_16:1,SQDG_16:0_18:1,SQDG_16:0_18:3,SQDG_16:1_18:3,SQDG_18:0_18:3,SQDG_18:2_18:3,SQDG_18:3_20:3,SQDG_16:0_16:0,SQDG_18:2_18:2,TG_14:0_14:0_14:0,TG_17:0_17:1_17:0,TG_17:0_17:1_17:0,TG_44:1,TG_46:0,TG_46:1,TG_46:1,TG_46:2,TG_46:2,TG_48:0,TG_48:0,TG_48:1,TG_48:1,TG_48:2,TG_48:2,TG_50:0,TG_50:2,TG_50:4,TG_50:4,TG_50:5,TG_52:0,TG_52:3,TG_52:3,TG_52:4,TG_52:4,TG_52:5,TG_52:5,TG_52:6,TG_54:3,TG_54:3,TG_54:4,TG_54:4,TG_54:5,TG_54:5,TG_54:5,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:8,TG_54:8,TG_56:3,TG_56:5,TG_56:6,TG_56:7,TG_58:6,TG_12:0_16:0_18:3,TG_12:1_12:1_22:1,TG_14:0_16:0_18:3,TG_12:0_18:2_18:3,TG_12:0_18:3_18:3,TG_16:0_16:0_18:1,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_12:1_16:0_22:2,TG_16:0_16:0_18:3,TG_16:0_16:0_18:3,TG_16:0_18:0_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:2,TG_16:0_18:1_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_16:0_20:5,TG_16:0_18:2_18:3,TG_16:0_18:2_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_18:0_18:0_18:1,TG_18:0_18:1_18:1,TG_18:1_18:1_18:2,TG_18:1_18:1_18:2,TG_18:1_18:2_18:2,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_14:2_20:3_20:3,TG_18:2_18:3_18:3,TG_18:2_18:3_18:3,TG_18:3_18:3_18:3,TG_18:3_18:3_18:3,TG_18:2_18:2_20:0,TG_18:2_18:3_20:0,TG_18:2_18:2_20:2,TG_18:2_18:3_20:2,TG_18:3_18:3_20:2,TG_14:3_22:6_22:6
Pool1,,,,,,,,21491,341,16051,16457,0,6241,9270,0,0,0,2236,0,122336,6450,186,0,0,0,0,3557,0,3637,37566,33142,6537,2189,11363,76209,45343,147943,2793,7918,7583,292211,10468,12339,2744,5467,13724,659951,87898,1540178,889,7076,40458,3758,18871,8590,5007,1441,3394,1758,17931,25834,66191,94674,33531,33571,15704,43058,597,5367,32832,721919,49781,890,0,1604,17767,314447,393,2376,5503,68315,712264,5392,15552,14907,20711,13387,343400,3702,2131,13311,12712,132284,21035,12467,1115932,9307,14725,25271,11234,32699,1320,34817,6346,12119,3094,319600,1384071,88838,5403,19047,32438,228906,95629,319905,0,13633,5278,5510,7335,12370,5471,10214,1362,14540,1460149,1356332,68534,54469,607904,63706,22145,27586,7983,7552,1422,179894,14206,22284,4365,16156,33466,12096,6121,4807,2227,106603,128015,177552,418146,846892,2970,5677,5724,0,0,0,0,5251,5641,974368,5788,74081,169086,855,408945,30641,1287,0,0,0,9398,1247,4996,1389,6118,1845,11575,1827,11543,1945,7472,11335,2454,958,2313,2253,16177,3372,13133,9587,61068,16636,129085,7141,0,7635,2949,2429,0,7320,4282,21489,891,1500,149928,31178,0,36040,304963,1296,0,2907,0,13075,0,60013,4148,3394,1247,2484,3269,9456,21431,3208,15719,2694,4972,0,4934,13419,6244,20808,13086,10669,86049,21497,144454,7582,12161,169656,64574,2461,4278,2055,19407,29017,21967,405458,44270,7186,46350,60519,30325,33607,2661,3435,4569,3560,0,7193
Blank20,,,,,,,,0,0,2880,0,0,4373,0,924133,517838,369188,13226,137248,693366,555457,504356,1386828,1579816,0,0,0,3882,0,0,5813,4522,0,0,4842,5088,5514,0,7626,0,11732,2293,0,0,2805,2101,19508,4746,0,1877,0,0,0,0,1984,1632,1163,0,0,2357,0,0,0,0,0,3466,0,4196162,3765,0,6730,5194,0,867987,0,1867,8757,0,0,0,10314,9354,10709,4170,0,9151,6218,8063,5109,0,3178,3850,6016,4960,9439,813112,3616,0,2880,0,3658,0,4106,3744,3989,0,19988,103544,9290,8277,0,6101,22857,10922,15060,0,3936,5482,5173,4960,4277,36296,2368,2325,4789,48028,37011,6133,0,0,5440,4288,2912,3488,0,1345562,10549,0,6922,5834,2101,2933,0,2794,0,0,7626,7551,10922,14644,9674,0,0,5482,0,0,647620,812109,5920,2240,44359,0,4778,2218,0,18153,2037,0,286570,1431027,0,29502,3562,12543,0,9738,8031,40648,0,13396,0,8341,72773,3381,0,3114,0,98179,4096,6933,3114,5781,2229,7583,4490,0,14335,2613,0,0,3466,1675,3306,0,0,8298,0,0,2293,13108,0,0,1451,0,1568,0,5941,4170,0,4714,5600,3445,11199,16361,1600,7871,4160,10474,0,47826,16553,0,11028,3114,6442,0,3306,7925,0,0,5845,3050,3445,7381,1952,6709,5952,0,9002,5450,2165,3456,2986,3424,4896,1781,2400,3797,0,0,1973
Pool1,,,,,,,,19946,0,17248,13337,0,6338,4361,0,0,0,2021,0,115014,5721,0,0,0,494,0,3605,2572,4242,20689,32283,5901,4634,18545,72835,44840,147469,2711,8788,8111,291520,10209,12624,2476,10854,29879,659894,91537,1567897,2704,7041,39887,3626,12100,10290,4884,4703,3932,0,16932,39455,75549,26959,34782,36069,16425,42021,1295,5523,33810,704888,322886,0,603,1292,16573,310263,1317,0,5434,66314,705575,5484,23164,15919,19638,12171,339214,30805,2099,13240,12548,135122,21142,12778,1514173,3964,14779,24391,11428,30373,1816,34914,6154,12066,3645,315139,708136,87593,9728,19226,32299,77478,230330,314479,9902,13953,13631,8060,7345,11674,4906,10805,1445,14506,1553020,1342605,78769,54193,593966,64320,21574,27589,8133,7009,1032,176705,14063,19801,4185,16403,34218,12902,6217,4955,3005,108548,130162,182989,410297,857323,2815,5506,5390,2998,0,0,0,5617,5644,951252,5923,71177,148036,4352,402612,30587,2157,0,0,0,8579,1302,4698,498,2171,1563,11987,1696,12355,1893,3740,12810,2181,1653,1988,2955,20209,3446,20674,9845,87580,15617,114298,8471,0,8045,3337,3061,0,7897,0,22068,630,1987,151335,24285,0,39870,306511,1823,0,3107,0,14075,0,59056,4117,3554,1578,2778,3364,8827,21621,2768,15103,3143,5152,0,4564,13380,7173,20983,12776,4818,86525,21068,147093,4741,11024,165781,56208,1496,4813,1741,20067,27105,22501,410974,36509,4320,47564,43670,30634,70194,2493,3770,4479,3350,1252,6609
Blank18,,,,,,,,2295,0,4050,2644,0,0,0,893656,504534,370232,11791,137834,665736,556501,509855,1499639,1631274,0,0,0,4692,0,0,4725,8123,0,4230,6267,6953,7144,1935,4928,3184,16786,2711,1598,0,2903,5535,22085,6210,0,0,2723,0,0,1429,2003,2104,0,1598,0,1676,0,3679,0,0,0,2734,6345,3582432,4253,0,3960,8562,0,789439,0,2250,7662,0,0,0,8393,18406,6728,5659,0,6627,5648,5727,4557,0,3758,0,10092,5592,8168,927971,4939,0,4320,2700,4388,0,8168,5873,3533,0,22389,138239,12421,7403,3882,6289,25461,21174,14716,5423,5288,4422,5592,5130,3769,20195,3724,2385,3927,106501,48277,6233,10576,17113,0,4523,2351,3049,0,1308340,11498,0,7774,3612,0,1958,2869,4219,0,0,7932,8708,14930,15177,14390,0,0,0,0,0,662203,806372,3240,3004,57154,0,9664,1924,0,25067,0,0,304662,1602978,0,24504,5029,11802,2700,8933,9743,38613,0,16573,0,7583,96229,3994,0,0,3522,138442,4737,7909,0,6210,2700,6739,3859,0,16989,0,3083,0,4545,0,3184,2520,0,9845,2869,0,0,10700,3049,0,0,0,0,0,3589,6413,5783,4500,5209,0,9552,13996,5625,6435,0,12995,0,60890,16044,4095,10295,0,0,8067,3443,7943,2711,3859,6435,3837,8652,8506,0,9282,9754,4365,8719,0,0,2441,1361,3015,0,2115,2464,0,2869,0,3398
Pool1,,,,,,,,21810,0,17658,8961,0,6666,8952,0,0,0,2003,0,124248,6285,0,0,0,0,0,3746,2640,3274,37504,35044,6876,2204,20848,80924,48245,153547,3245,9014,6021,300199,10369,13344,2896,10256,31561,681094,93422,1649310,2834,7338,40325,1649,15775,10546,5335,4814,4754,0,17305,27669,37409,94130,34287,34827,16276,44192,1043,6693,35437,743738,343045,0,0,0,17176,320382,944,2405,5247,69427,719899,5248,16528,15385,20827,12994,347688,30725,2202,13703,13385,133598,21593,13328,1077378,9247,16663,25701,12281,32983,2174,21954,6727,11585,3413,320348,430320,92559,6364,20042,33034,234435,238340,319392,10927,13795,13866,6436,8181,11876,4425,10237,2492,14918,1568378,1405792,26968,57187,603299,65505,22507,28996,9479,5970,1575,182780,26648,21622,4709,16508,35179,12453,7276,4820,1275,115204,137634,187007,428254,894302,3227,5573,5920,2464,0,0,0,5731,5765,1005125,6041,76591,182228,3720,422719,31689,2506,0,378,0,9819,1296,9813,1166,6494,1824,11883,2408,15136,1626,3010,11959,4771,1987,2128,2405,16026,3748,5402,13477,89175,10915,142451,9609,0,8100,2780,2797,0,7881,2155,22532,3614,1676,154855,22486,0,29694,321424,1491,0,3049,0,12232,870,60090,4797,3960,1186,886,3651,6909,23226,3467,17085,2412,5090,0,2460,13318,4970,20888,13646,3425,75864,23133,146003,3665,11275,172364,13919,2641,5129,0,19790,52736,23656,420449,17700,3442,48125,25322,31252,38622,2406,3718,4220,3828,0,6865
Blank15,,,,,,,,0,0,0,0,0,0,0,943878,496063,410596,19743,155515,795185,591132,547052,1412748,1493005,0,0,0,0,0,0,4246,0,0,0,6031,4034,6041,0,1563,3049,12130,1563,2026,0,0,2798,18489,3725,0,0,2644,3580,1747,0,1776,2084,0,1226,0,2991,0,3956,0,3561,0,3281,4063,4427052,5404,2046,2355,0,0,890631,1197,2210,7208,0,0,6571,7044,15768,7556,4613,3098,8791,6774,7845,4477,0,4227,1997,5838,4535,4082,791866,3522,0,2731,0,3599,0,4178,4130,3599,0,8038,101534,6205,5935,0,4921,19174,9177,13046,2702,3889,3667,3812,3455,2914,38811,2576,0,3995,52475,21258,4082,0,0,0,3696,3455,3011,2470,1151733,12419,0,7228,3416,1891,3947,0,4651,2827,0,6571,6697,9959,16134,14282,0,0,0,0,0,613520,789077,2962,1534,44080,0,5500,3435,0,20679,0,6745,235280,1296672,0,28177,0,18952,0,10904,9051,37094,0,22272,0,15054,100492,8472,0,0,0,115787,4767,11107,3320,9206,1679,6880,3734,0,18749,0,3918,0,3194,0,4236,0,0,8588,2885,2094,3580,11840,0,0,1911,0,2692,0,4777,0,0,6002,4613,5259,6195,16125,0,7353,0,13249,0,51983,20477,5481,13674,3320,5018,9206,3348,8115,0,5056,3860,0,7430,9901,0,11580,10065,2335,11946,0,0,3484,2326,2721,0,1563,2779,0,2229,0,1197
Pool1,,,,,,,,20876,0,13405,16795,0,6105,8647,0,0,0,1330,0,116559,6548,261,0,0,1065,1463,3617,2601,1191,30459,33663,6237,2617,19851,77551,45858,152101,2903,8827,27825,292817,9539,12729,2643,7347,19446,666396,90739,1577691,3050,6904,40486,3745,11678,12058,5109,5009,5971,0,16870,25382,75342,88177,33775,22666,15817,41980,1076,5867,33703,710300,326035,0,0,1809,17223,307599,768,0,5521,68487,690793,5421,8122,15782,57965,19780,335859,29015,319,13520,12860,130610,24042,12896,1536025,3612,14918,25670,11214,32618,0,34868,6427,11535,3192,314837,1038096,87567,16917,18260,33516,229233,130230,309577,0,14693,8422,11185,7780,9115,4234,10284,682,14517,1554521,1208890,23889,53793,584658,64906,22405,27767,7149,5742,893,177047,26280,21087,4407,15291,32973,11629,6068,4886,880,110167,130975,183564,420392,851123,2242,5964,5339,0,0,836,534,5986,5545,959907,5990,72230,143401,935,404640,30778,2541,0,383,0,9035,1791,4773,1124,1532,1810,6219,2421,14534,1839,9847,9277,7299,400,1948,2139,16484,3470,3742,13385,84531,8144,44824,9101,0,7472,2595,2925,0,5640,2377,21459,3210,0,148765,5711,2584,20642,302520,0,314,3159,0,11505,0,58162,3894,2809,1448,0,3446,5282,21821,2533,16491,2283,4241,0,3031,8690,5266,21212,13296,2717,83603,21052,143600,3041,10539,162920,9296,3173,2906,1168,19996,49312,23002,402903,9317,1568,47223,10516,30791,22100,2799,3588,3821,3594,930,6480
Blank14,,,,,,,,0,0,0,0,0,0,0,1198406,624351,487580,4825,187935,992557,529050,618035,1306842,1512279,0,0,0,0,2472,0,4877,3222,0,0,2817,3941,3124,832,3866,2457,7904,1581,0,0,1386,1086,10204,2660,0,0,1139,929,0,1364,1409,1364,0,1881,0,2772,0,0,0,0,0,2045,0,4511550,4832,1483,3963,3267,0,985769,0,1409,4113,0,0,0,7238,10092,5424,3866,1798,4937,4937,7440,2899,0,3124,1034,4241,2592,4780,616971,3948,0,2105,1461,2555,0,5162,2727,2278,0,4818,80879,5424,5762,2210,3873,13126,8114,9103,1888,2720,5065,3199,2360,2847,25436,1521,1633,3469,31984,20581,3102,0,0,2652,3199,1296,3199,1948,1026040,9403,0,4915,3521,1588,2585,1266,2817,1881,0,5492,6308,6204,10272,8856,0,0,0,0,0,797766,1052300,3409,1716,24447,0,2630,2000,0,18446,0,8654,178870,1044793,0,20544,0,14085,2457,8743,5604,29534,3244,17779,0,8788,52094,2585,2233,0,1386,91278,0,8564,2937,8923,1813,5275,2218,0,15891,0,2855,0,3664,0,2510,1311,0,8211,4218,0,2240,5589,0,0,0,0,1244,0,3349,3896,2652,3102,0,2637,6496,12272,0,6691,4008,11216,0,38862,16206,0,10564,2937,0,8923,2892,5275,0,2540,3372,0,0,6960,0,8489,7238,2847,8152,0,0,1431,0,2547,1056,1791,2225,1483,1896,0,1056
Pool1,,,,,,,,20834,0,16531,5247,0,8366,10480,0,0,0,1361,0,116644,5233,0,1123,0,0,0,0,2228,4188,30219,34661,5623,0,20135,76961,46931,155128,3624,8686,28576,295966,11395,13255,768,6012,21717,670772,92644,1610450,3192,7015,39963,3043,7622,8835,5406,5362,3958,1783,18195,17871,80464,89487,34656,17234,17148,43298,1288,5514,34010,711639,322347,0,0,1862,16664,307052,731,2708,5649,66589,698341,5651,17528,14890,58887,19701,338580,30044,554,13164,13223,131220,56123,13449,1262256,3673,14464,25496,9383,31838,1798,21824,6413,11348,3378,323636,814545,89580,11722,19837,31899,229888,140690,413734,10354,14200,7943,7370,8386,9358,4425,10674,490,14160,1468744,1374129,20547,54344,589771,65478,22685,28883,8806,3860,862,181145,13970,21757,4608,15448,32471,12162,6783,4645,933,109009,128193,181669,429567,855168,3366,5236,5273,2896,0,0,0,5932,6260,1025416,2935,75905,6793,670,418170,32203,2774,0,477,0,9507,0,9400,0,1885,1873,7061,2158,9004,1826,9845,15338,2997,2035,0,2813,17295,3271,5507,12883,89991,7755,142772,10759,0,8175,2396,3459,0,6984,0,18190,2523,1113,150145,20829,0,16709,304295,1752,343,3748,0,11993,1116,58866,4284,3533,4108,1217,3082,5190,22249,2233,15973,1588,5890,0,0,7703,3829,22844,12885,3760,78950,18877,147067,3460,11110,165286,6883,3426,5089,1078,20343,51925,22859,408128,7125,0,46751,12431,30721,14215,2731,3816,4353,3442,0,8084
Blank22,,,,,,,,0,0,1843,0,0,0,0,971040,525055,399924,17896,165934,726440,521014,627466,1356269,1635010,0,0,0,0,1850,0,0,0,0,5109,4156,4682,3558,797,2540,0,8326,0,1195,0,2121,0,9791,3202,0,0,961,2021,0,0,0,0,1103,1316,0,0,0,2355,0,0,0,1907,4696,4781963,3280,1608,7721,4077,0,917913,1195,1893,4134,0,0,0,7130,11791,6468,2846,2953,4817,5095,5586,3209,0,1530,0,2163,0,3167,558016,2455,0,2348,1729,2263,0,3074,3145,0,3167,16808,83967,5280,4974,2163,3544,10830,8133,8311,0,3971,7272,3964,2163,1715,37977,1829,1416,4191,27439,13484,2619,0,0,0,0,2192,0,1160,1314400,7379,0,3515,3722,2000,0,0,2754,0,833,4924,5977,6860,12794,8034,0,0,0,0,0,682977,881864,3380,2668,32925,0,3181,954,1473,14566,0,7144,279026,1570313,0,14893,0,9521,0,6027,6319,22450,2804,12132,0,8148,50373,3138,1793,0,2355,50999,3359,6724,2298,6319,1793,3722,2405,0,11257,0,2341,0,1544,0,2711,0,0,6212,1943,0,0,8069,0,0,0,0,1694,0,3622,3928,0,3800,5330,2419,5429,8205,1430,4853,3074,7863,0,54692,18579,0,8639,1772,0,5778,1729,4077,0,3288,3636,2241,6518,6497,0,6810,6632,1644,9122,1694,897,3152,0,1501,1352,0,2711,0,1765,0,1281
Pool1,,,,,,,,19824,0,15920,15531,0,6460,8543,0,0,0,1170,0,113830,6406,0,0,0,0,0,4117,2755,1797,27757,32379,6285,0,18622,75171,45227,149840,3079,7769,26767,287561,9633,12799,787,6834,23182,657427,89157,1566476,2599,6740,39542,1783,10088,8836,5272,4342,3566,0,16825,17238,75459,84780,32381,23369,16110,41346,0,5493,33235,693274,317300,0,0,1613,15538,297752,588,2489,5032,67123,676276,5271,22167,14544,55426,19428,330509,28700,734,12795,12873,129383,25281,12233,1530312,3078,14491,23991,10510,31040,1882,34086,6456,10943,3450,316511,1050054,88256,6527,18291,31458,226715,142985,410665,9306,13410,7388,11423,8364,8136,4178,10119,184,14351,1542531,1333125,16385,55149,580807,63872,20861,27549,6639,4365,1382,173549,25542,22148,1527,15401,32388,11485,6535,4755,0,105890,121031,179959,407677,829147,2254,5443,444,2607,0,0,0,5813,5295,1030886,5583,70817,7151,1073,406865,30142,2395,0,0,0,8969,2137,4411,1083,6478,1776,4736,2425,7841,1694,8989,8084,6562,1960,1687,2618,14542,3379,3104,13352,84818,20631,38248,9985,0,7455,0,1531,0,8109,1032,21743,1931,914,144131,4765,0,14443,298806,1854,0,2362,0,11000,0,55845,3854,3274,2331,1577,3033,5062,20517,2639,15431,1766,5268,0,1971,12810,4519,20596,13571,4063,86088,16977,137171,0,10799,165828,7313,2699,4493,0,19572,48951,17169,389541,5880,2196,46364,10602,29288,16579,2405,3932,3888,2186,0,8115
Blank21,,,,,,,,0,0,1506,1506,0,0,0,953987,510943,395277,18118,171236,814279,475797,570517,1359210,1364744,0,0,0,1842,1928,0,0,0,0,0,0,2540,3587,698,1591,2259,8514,1347,1640,0,0,943,10075,3734,0,1236,839,0,0,0,1818,1187,0,1194,0,0,0,0,0,0,0,1885,3642,5152272,3067,2099,2179,4352,0,915683,0,0,5558,0,0,0,6433,11164,3336,2926,1243,4376,3636,6500,0,0,2693,2620,4768,2093,2614,600747,2601,0,1291,2295,2454,0,3679,2675,1836,0,14274,84700,5986,2522,2265,4713,12419,3874,8018,0,0,2736,1806,4695,2626,14806,1830,1236,2920,35984,31663,4786,5148,0,2858,2565,1622,1714,1383,1115944,6047,0,4615,2393,1824,2950,1206,2032,1041,0,0,8202,6133,3917,12713,0,0,0,0,2705,679969,944787,0,1041,25628,0,3073,1334,0,10375,1647,6078,245947,1423406,0,22776,0,12095,2118,8153,11440,48391,4107,18234,3213,11213,41781,7614,1567,2210,1414,53306,4707,18589,4786,17065,1842,7149,2791,6255,21374,1475,5209,0,6506,2277,5619,0,863,22782,1830,0,1757,6286,0,0,1438,0,1677,0,3079,4315,2503,4884,4321,5050,6084,16985,967,5631,3838,19703,0,50729,29356,2614,18589,4652,3532,15871,2461,8453,0,2534,3109,1622,10161,12958,0,15700,6904,3985,9714,0,0,1665,0,1695,863,1371,1775,1108,1530,0,1340
Pool1,,,,,,,,20836,0,16938,8115,0,6407,8902,0,0,0,0,0,120641,7022,0,1102,346,0,0,4090,3054,1354,29967,35572,6822,3818,19969,78958,45854,157454,785,8994,27363,300881,9808,12266,2705,7386,21473,694419,94209,1625463,2919,7069,42007,2061,6371,10593,5022,4486,6840,0,17932,17944,80787,80372,32910,21601,16763,42925,1104,5269,34617,705079,320900,0,0,254,16868,310845,688,2779,5318,69057,719398,5724,22731,15907,59523,20644,344421,30030,2084,14091,12742,130298,26934,13300,1211662,4477,14167,24912,12083,32341,0,36662,7039,12094,3489,323322,812718,92959,25520,18523,32419,233240,171786,427465,0,13805,8116,13304,8717,9803,4201,10333,1908,14498,1482060,1400729,23046,56516,597705,67267,22209,29155,9979,4355,1334,182005,26156,20952,3996,15859,34466,12142,5958,4865,0,110929,127061,185518,432046,852151,2381,5142,5841,3284,0,0,0,6508,5583,1078656,6320,75656,8671,3821,425644,31878,2366,472,0,0,8410,1877,4168,1134,5400,1685,6488,2553,8983,1803,10651,6241,9643,1941,2245,2643,8931,3396,4783,13175,85468,8396,143580,9821,0,7625,2204,3104,0,5405,0,22437,2633,539,117540,8712,0,12527,309584,1355,0,3254,0,10961,0,60943,3929,3568,4919,1497,3254,5023,21813,2302,15236,0,4921,0,0,7557,3132,20473,13489,3167,74746,22015,136499,0,11456,168168,5048,3220,4886,447,18541,50057,23563,379911,8517,1596,47462,12456,31536,12088,2630,3282,3681,3540,0,6972
Blank13,,,,,,,,2568,0,0,1884,0,0,0,961709,514842,399175,15058,151930,670410,560671,525171,1383258,1576337,0,0,0,0,3539,0,0,0,0,0,0,4491,5829,1388,0,2369,14721,0,0,0,2607,1824,15990,3192,0,0,1497,2419,0,2042,1467,1081,1378,1269,0,0,0,0,0,0,0,3678,0,4320181,5056,1467,4292,4471,0,843623,0,2419,6642,0,0,0,8119,12768,4005,3737,0,4887,4451,6176,4620,2498,4600,2141,5839,6146,5809,762424,4203,0,2587,1636,4084,0,2706,4193,2855,3668,19113,105843,8585,8585,1844,4986,20074,6394,13373,3807,5779,8466,3926,3242,3033,42478,0,0,2330,35757,18488,5046,7950,0,0,2359,2280,0,0,1297410,9219,0,3936,3291,4441,2498,1913,2954,2419,0,7435,6642,8238,11370,9299,0,0,0,0,0,660655,759153,2964,0,42666,0,5472,2954,0,15385,1626,12035,269500,1564253,0,28163,3589,20332,0,10865,10102,40942,0,18716,0,11866,63187,6196,1755,0,0,99955,4758,10577,3529,7792,5175,6116,0,3103,18528,1715,0,0,2211,0,2478,0,0,10419,0,0,2260,9636,0,0,1765,0,0,4560,3708,8079,0,5829,4620,0,8357,14523,0,5085,3192,11172,0,56723,32922,4283,10577,3142,3242,6761,5175,4520,0,3608,5373,3470,8624,7484,0,9626,7871,2022,8238,0,0,2260,0,2508,1903,2102,1903,0,2587,0,2320
Pool2,,,,,,,,23326,397,18664,19381,0,7459,8954,0,0,0,1285,0,121543,6091,0,0,0,1070,1868,3393,2939,5155,15953,36795,6010,0,22025,83309,50092,161853,2739,7774,26755,282632,9983,13035,187,2202,22145,651531,93117,1529729,1097,7146,41179,1129,3703,12868,4749,4007,5231,0,17159,15090,83606,56819,34476,13869,15651,44808,1028,5458,41479,804375,394461,0,0,1649,23384,402114,4541,2447,5225,70692,658972,5613,21751,14567,52499,22321,351424,29672,599,13913,12876,177953,29553,8880,1173102,10251,13061,26684,10509,32197,1423,12762,6995,12674,3298,350465,697347,93234,0,19879,31729,219577,118928,349427,0,14632,14139,6207,8416,4929,2849,10777,437,17096,1514464,1337655,74099,48657,583814,66621,24708,27557,3763,2998,1033,158202,26091,21636,3985,8443,24683,8499,4208,4164,0,103278,125588,182535,420087,818787,3129,5807,4768,2416,0,611,0,5760,5917,1066795,4027,74262,88046,508,421504,32289,3496,410,280,0,8939,1689,9218,952,5000,632,11498,2619,15143,1665,9637,10449,17916,2340,0,2594,6740,3222,21096,14178,92570,21072,147975,5711,1368,8441,1889,3066,0,5626,995,20123,0,0,132602,13932,0,52151,331885,1335,0,1620,0,4099,0,63381,3293,3463,6089,734,3402,1982,19916,1852,12112,1218,5038,0,0,12287,1979,17836,14003,1653,67216,20801,136444,0,10628,175575,3024,3402,4751,0,20268,53260,24116,411051,3152,767,48636,4024,36008,5807,2504,3128,3318,2343,0,7389
